,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
72,1561384319150706690,2022-08-21 16:06:45+00:00,Schultzycast,"More Clips from Day 13 of @SouthAlabamaFB Fall Camp.  

#Jaguars Take Pride in Red Zone Defense.  #Yibambe

@1055wnsp @Mark_Heim @ShirvanianLee @NickWigggins @MBraunerWNSP @DougKonkel @JagsJungle247 @SouthAlabama https://t.co/bRovjZ409d","['Jaguars', 'Yibambe']",14,1,"[User(username='SouthAlabamaFB', id=41030914, displayname='South Alabama Football 🏈', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='1055wnsp', id=1093544067219292161, displayname='105.5 WNSP', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Mark_Heim', id=811965810, displayname='Mark Heim', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ShirvanianLee', id=1516430769429823489, displayname='lee shirvanian', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NickWigggins', id=1054097568, displayname='Nick', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MBraunerWNSP', id=1356397146032001024, displayname='Michael Brauner', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DougKonkel', id=116021470, displayname='Doug Konkel', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JagsJungle247', id=919178238, displayname='Jags Jungle', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SouthAlabama', id=160648260, displayname='South Alabama Athletics‼️', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,clips day 13 fall camp take pride red zone defense,0.4404,0.0,0.4404,True
73,1561383878757175297,2022-08-21 16:05:00+00:00,jaxdotcom,"If anything should bother head coach Doug Pederson about the #Jaguars’ 16-15 preseason loss Saturday to the #Steelers, Gene Frenette writes, it was both his first-team units not quite finishing what they started.  https://t.co/r9UI7Lta2h","['Jaguars', 'Steelers']",0,0,,,anything bother head coach doug pederson 16 15 preseason loss saturday gene frenette writes first team units quite finishing started,-0.5719,0.25,-0.32189999999999996,False
74,1561383511063498754,2022-08-21 16:03:32+00:00,JaguarsViews,3 clutch performances from Jaguars preseason loss to Steelers #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFan https://t.co/Y6qNJEsY3V,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFan']",0,0,,,3 clutch performances jaguars preseason loss steelers,-0.3182,0.0,-0.3182,False
75,1561381768435040263,2022-08-21 15:56:37+00:00,_John_Shipley,"The good for the #Jaguars last night: Christian Kirk, Tim Jones and the Front 7

The bad: the highest 2020 picks still on the roster and the running game 

https://t.co/mjUUHBHk7N",['Jaguars'],23,1,,,good last night christian kirk tim jones front 7 bad highest 2020 picks still roster running game,-0.1531,-0.07999999999999999,-0.2331,False
76,1561380611662774281,2022-08-21 15:52:01+00:00,JaguarsViews,The morning after Jaguars’ third preseason loss #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/f7t57LID0d,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,morning jaguars third preseason loss,-0.3182,0.0,-0.3182,False
77,1561378807197614086,2022-08-21 15:44:51+00:00,supermanwire,"Steelers 16, Jaguars 15: Christian Kirk and Other Winners and Losers https://t.co/BoZmAUWJCq via @JaguarReport | @_john_shipley #DUUUVAL",['DUUUVAL'],0,0,"[User(username='JaguarReport', id=1164738850876481536, displayname='Jaguar Report', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='_John_Shipley', id=797228195007385600, displayname='John Shipley', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,steelers 16 jaguars 15 christian kirk winners losers via,-0.0772,-0.1,-0.17720000000000002,False
78,1561375621816655872,2022-08-21 15:32:11+00:00,HouseofPanther,Meet “Montserrat” she has to get back home and we all will help 🐯❤️‍🔥#nftsforpreservation #nftsforgood #hop #jaguars https://t.co/NEfmSdtlqa,"['nftsforpreservation', 'nftsforgood', 'hop', 'jaguars']",4,1,,,meet montserrat get back home help,0.4019,0.0,0.4019,True
79,1561373682785832965,2022-08-21 15:24:29+00:00,keithshoe,@E_Dilla Night and Day difference. Open receivers on every play last night.  Robinson is going to be doing work against a light box with his vision.  Hope he comes back 100%.  Avg over 4.5 ypc against a stacked box for his career.  #Jaguars,['Jaguars'],3,0,"[User(username='E_Dilla', id=65549419, displayname='Dilla', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,night day difference open receivers every play last night robinson going work light box vision hope comes back 100 avg 4 5 ypc stacked box career,0.743,0.1,0.843,True
80,1561372303124217856,2022-08-21 15:19:00+00:00,JaguarsViews,The morning after Jaguars' third preseason loss #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFan https://t.co/g3HwLP9PBI,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFan']",0,0,,,morning jaguars third preseason loss,-0.3182,0.0,-0.3182,False
81,1561371090232147968,2022-08-21 15:14:11+00:00,keithshoe,@TheNickShook The defense looked good last night in person.  They will surprise people in Sept.  Built to stop Taylor and Henry.  Stop them and you can win the AFC South.  #Jaguars,['Jaguars'],3,0,"[User(username='TheNickShook', id=145697490, displayname='Nick Shook', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,defense looked good last night person surprise people sept built stop taylor henry stop win afc south,0.7096,0.5,1.2096,True
82,1561370429062844419,2022-08-21 15:11:33+00:00,clayharbs82,"Tim Jones looked like great Saturday night and has put together a nice camp. Jones caught 5 of 6 targets for 70 yards, including a 51-yard gain which he showed speed and RAC. He has a great chance to make the 53. #Jaguars #Jags","['Jaguars', 'Jags']",16,2,,"Coordinates(longitude=-85.751406, latitude=42.883679)",tim jones looked like great saturday night put together nice camp jones caught 5 6 targets 70 yards including 51 yard gain showed speed rac great chance make 53,0.9578,0.7333333333333334,1.6911333333333334,True
83,1561370415804678144,2022-08-21 15:11:30+00:00,OnTheYardSports,WATCH the 2022 @theswac Football Preview of “@SouthernUsports” OnTheYardSports with @_WHEreIsPERRY-&gt; https://t.co/Pc1KOWxWS2 &lt;-PRESS PLAY!!! @BayouClassic74 #SWACFB🏈 #TeamSU #Jaguars Road To The @CelebrationBowl 🎟🏆,"['SWACFB', 'TeamSU', 'Jaguars']",1,1,"[User(username='theswac', id=61087137, displayname='Southwestern Athletic Conference', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SouthernUsports', id=427621488, displayname='Southern University Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='_WHEreIsPERRY', id=208349977, displayname='P White', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BayouClassic74', id=74187744, displayname='49th Annual Bayou Classic', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CelebrationBowl', id=3021477680, displayname='Cricket Celebration Bowl', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,watch 2022 football preview ontheyardsports gt lt press play road,0.5423,0.0,0.5423,True
84,1561369534027767808,2022-08-21 15:08:00+00:00,JaguarsViews,‘We’ve just got to get him to calm down early’: Doug Pederson gets brutally honest on Trevor Lawrence after Jaguars’ loss to Steelers #JagsNation #JacksonvilleJaguarsFootball #DUUUVAL #JAX https://t.co/3FQGWaNy4X,"['JagsNation', 'JacksonvilleJaguarsFootball', 'DUUUVAL', 'JAX']",0,0,,,got get calm early doug pederson gets brutally honest trevor lawrence jaguars loss steelers,-0.1779,0.3333333333333333,0.1554333333333333,True
85,1561368779162112000,2022-08-21 15:05:00+00:00,jaxdotcom,Saturday night's preseason game against the #Steelers was a crucial one for players on the bubble. Which #Jaguars improved their case for a spot on Doug Pederson's final roster?  https://t.co/8UjD5UWpdd,"['Steelers', 'Jaguars']",1,0,,,saturday nights preseason game crucial one players bubble improved case spot doug pedersons final roster,0.4767,-0.13333333333333333,0.3433666666666667,True
86,1561368216152276992,2022-08-21 15:02:46+00:00,Scott_Spratt,@QuiGonJ1m @RecepPerception I think so. Kirk had a TD surplus in 2020 to hammer home that point. And I think he has less competition for red zone work with the #Jaguars than he did with the Cardinals.,['Jaguars'],1,0,"[User(username='QuiGonJ1m', id=2313302897, displayname='James', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RecepPerception', id=1252347284479602688, displayname='Reception Perception', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,think kirk td surplus 2020 hammer home point think less competition red zone work cardinals,0.0,-0.08333333333333333,-0.08333333333333333,False
87,1561367684029288449,2022-08-21 15:00:39+00:00,SteelTown1969,"This is why I don’t go to NFL games. Fights between fans are commonplace. Are you OK with this, @NFL? #Steelers #Jaguars #NFL https://t.co/bXtyfIXGcX","['Steelers', 'Jaguars', 'NFL']",0,0,"[User(username='NFL', id=19426551, displayname='NFL', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,go nfl games fights fans commonplace ok,-0.128,0.5,0.372,True
88,1561366772380491776,2022-08-21 14:57:01+00:00,JaguarsViews,'We've just got to get him to calm down early': Doug Pederson gets brutally honest on Trevor Lawrence after Jaguars' loss to Steelers #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/aK7w3VLfPM,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,weve got get calm early doug pederson gets brutally honest trevor lawrence jaguars loss steelers,-0.1779,0.3333333333333333,0.1554333333333333,True
90,1561365922417217537,2022-08-21 14:53:39+00:00,clayharbs82,I know he’s going against TJ Watt but Walker little HAS to be more competitive than this if he wants to be a starting Tackle. He gets no depth on his pass set and Watt just runs right around him w a dip and rip. #Jaguars #Jags https://t.co/k9nrHidG7K,"['Jaguars', 'Jags']",16,1,,"Coordinates(longitude=-85.751406, latitude=42.883679)",know going tj watt walker little competitive wants starting tackle gets depth pass set watt runs right around w dip rip,0.1045,0.07455357142857143,0.17905357142857142,True
