,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
68,1559306692239704065,2022-08-15 22:31:00+00:00,BearsViews,Who will step up from Bears Wide Receiver depth? #Bears #ChicagoBears #BearsNation #DaBears https://t.co/XINTtdllCd,"['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",0,0,,,step bears wide receiver depth,0.0,-0.1,-0.1,False
69,1559306455077068800,2022-08-15 22:30:04+00:00,MarkPotash,"Pocket Rocket: Justin Fields' legs are ""a weapon not many people have,"" but #Bears OC Luke Getsy said pocket awareness will take him further. ""It's the time clock that we're training the heck out of. I think he's doing a good job with it."" 

https://t.co/JoJU1GMn28",['Bears'],19,2,,,pocket rocket justin fields legs weapon many people oc luke getsy said pocket awareness take time clock training heck think hes good job,0.1779,0.6,0.7779,True
70,1559306187937665027,2022-08-15 22:29:00+00:00,BearsViews,Chicago Bears Preseason Week 1: What Went Right and Wrong? #Bears #ChicagoBears #BearsNation #DaBears https://t.co/LpsePBeCJ5,"['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",0,2,,,chicago bears preseason week 1 went right wrong,-0.4767,-0.10714285714285715,-0.5838428571428571,False
73,1559304757076021254,2022-08-15 22:23:19+00:00,SFM_CHI,https://t.co/Qx0wCNbB1Z Chicago Bears Can Cooler Slogan Design - Special Order #ChicagoBears #CHI #Chicago #Bears https://t.co/YxstVhH7n1,"['ChicagoBears', 'CHI', 'Chicago', 'Bears']",0,0,,,chicago bears cooler slogan design special order,0.4019,0.35714285714285715,0.7590428571428571,True
74,1559304176546504705,2022-08-15 22:21:00+00:00,BearsViews,It’s Time for the Chicago Bears to retire Charles “Peanut” Tillman’s Number #Bears #ChicagoBears #BearsNation #DaBears https://t.co/WMXmQFAxTh,"['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",2,2,,,time chicago bears retire charles peanut tillman number,0.0772,0.0,0.0772,True
75,1559303420301004801,2022-08-15 22:18:00+00:00,BearsViews,One Bears second year player is taking advantage of injuries. #Bears #ChicagoBears #BearsNation #DaBears https://t.co/QXTyteFD6G,"['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",0,0,,,one bears second year player taking advantage injuries,0.25,0.0,0.25,True
76,1559303160878862336,2022-08-15 22:16:58+00:00,bearfotography,"It's never too early to start thinking about Halloween. Here's me in my ""Sexy Gay Freddy"" costume.
#photography #halloween #gay #bears #FreddyKrueger https://t.co/4RKVQZzPER","['photography', 'halloween', 'gay', 'bears', 'FreddyKrueger']",10,0,,,never early start thinking halloween heres sexy gay freddy costume,0.5267,0.2888888888888889,0.8155888888888889,True
78,1559302985175408641,2022-08-15 22:16:16+00:00,TheAtomicPirate,Saint Omni sounds like something you randomly type in while really high &amp; creating a new XboX username because nothing else came to mind at the time. “This name sounds legit AF!” #Bears #RoquanSmith #SaintOmni #BearsCamp #BearDown #BearsNation https://t.co/oP31fRPDtu,"['Bears', 'RoquanSmith', 'SaintOmni', 'BearsCamp', 'BearDown', 'BearsNation']",0,0,,,saint omni sounds like something randomly type really high amp creating new xbox username nothing else came mind time name sounds legit af,0.6077,-0.06787878787878787,0.5398212121212121,True
83,1559302377538191362,2022-08-15 22:13:51+00:00,RobinByrd3,@CeeJayWilke @CourtneyRCronin That’s why athletes really need to hire experienced people that know how to run things. This whole contract dispute wouldn’t have lasted as long as it has if a guy who knew what he was doing was overseeing the process. Smith is burning bridges he can’t afford to. #Bears,['Bears'],0,0,"[User(username='CeeJayWilke', id=1078895211466686465, displayname='Bearing Down', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CourtneyRCronin', id=18917401, displayname='Courtney Cronin', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,athletes really need hire experienced people know run things whole contract dispute lasted long guy knew overseeing process smith burning bridges afford,-0.4019,0.2875,-0.1144,False
85,1559301658747830279,2022-08-15 22:11:00+00:00,BearsViews,Trading Roquan Smith Won’t Be Easy #Bears #ChicagoBears #BearsNation #DaBears https://t.co/jpKofAb5La,"['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",0,0,,,trading roquan smith easy,0.4404,0.43333333333333335,0.8737333333333334,True
86,1559301563700678656,2022-08-15 22:10:37+00:00,BradBiggs,"4 things we learned today at #Bears practice, including:

- A tampering warning regarding Roquan Smith

- A new position for Teven Jenkins

- Rave reviews of rookie Trestan Ebner plus more.

https://t.co/tEClINgGJi",['Bears'],55,7,,,4 things learned today practice including tampering warning regarding roquan smith new position teven jenkins rave reviews rookie trestan ebner plus,-0.34,0.13636363636363635,-0.20363636363636367,False
90,1559298894936346624,2022-08-15 22:00:01+00:00,AudacySports,"The contract impasse between Bears linebacker Roquan Smith and the organization took another bizarre twist Monday, as the identity of the individual contacting other NFL teams on Smith’s behalf was revealed.

#DaBears | @670thescore https://t.co/PZjYEAc5sO",['DaBears'],0,0,"[User(username='670TheScore', id=27084414, displayname='670 The Score', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,contract impasse bears linebacker roquan smith organization took another bizarre twist monday identity individual contacting nfl teams smith behalf revealed,-0.3182,0.2,-0.11819999999999997,False
91,1559298890595241985,2022-08-15 22:00:00+00:00,BTU_Larry,"***NEW PODCAST***

Hear @BTU_Larry share his thoughts and feelings on the Bears Preseason Week 01 win at home over the Chiefs!!

All of that plus a special guest host on Apple, Spotify or
https://t.co/4yAgU17rUo

@SprtsDrnk #Bears https://t.co/9ewshYUvsq",['Bears'],2,0,"[User(username='BTU_Larry', id=142539335, displayname='Bears Talk Underground', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SprtsDrnk', id=1355216693862215682, displayname='SPORTS DRINK', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,new podcast hear share thoughts feelings bears preseason week 01 win home chiefs plus special guest host apple spotify,0.8271,0.43116883116883115,1.258268831168831,True
92,1559298380865609730,2022-08-15 21:57:59+00:00,Zack_Pearson,"Teven Jenkins moved to RG in Monday's practice for the #Bears but overall it was a struggle for the OL in team drills. My training camp notebook from Halas Hall:

https://t.co/CAAkWm3i8c",['Bears'],20,2,,,teven jenkins moved rg mondays practice overall struggle ol team drills training camp notebook halas hall,-0.3182,0.0,-0.3182,False
93,1559297886785085442,2022-08-15 21:56:01+00:00,BearsViews,"New NFL memo reminds teams to negotiate only with players, if they aren’t represented by an NFLPA-licensed agent #Bears #ChicagoBears #BearsNation #DaBears https://t.co/gCmYkpY0AM","['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",0,0,,,new nfl memo reminds teams negotiate players represented nflpa licensed agent,0.0,0.13636363636363635,0.13636363636363635,True
94,1559296948074676226,2022-08-15 21:52:17+00:00,ballnbreakfast,"What should the #Bears do with Roquan Smith? Would love to hear your thoughts #BearsNation?
https://t.co/zpSGoECAlu","['Bears', 'BearsNation']",0,0,,,roquan smith would love hear thoughts,0.6369,0.5,1.1369,True
95,1559296625666818048,2022-08-15 21:51:00+00:00,BearsViews,How Bears' Matt Eberflus impressed coaches with his preparation #Bears #ChicagoBears #BearsNation #DaBears https://t.co/rHnzzbVkPA,"['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",0,0,,,bears matt eberflus impressed coaches preparation,0.4767,1.0,1.4767000000000001,True
96,1559295785858129924,2022-08-15 21:47:40+00:00,AaronLemingNFL,Could be wrong but I would guess the #Bears final 4 roster moves could come in the form of injury designations. Had quite a few guys go down on Saturday that looked to be longer-term injuries.,['Bears'],39,0,,,could wrong would guess final 4 roster moves could come form injury designations quite guys go saturday looked longer term injuries,-0.7096,-0.25,-0.9596,False
97,1559295659429318657,2022-08-15 21:47:10+00:00,DocTellMeMore,I understand that RBs are devalued in modern FB and the #Bears have some intriguing backups. However Montgomery isn't your run of the mill RB. He's a potential 1000 rush/500 rec back (almost did it 2020). I'd like to extend him for a reasonable price. https://t.co/Du4dqZXdEo,['Bears'],0,0,,,understand rbs devalued modern fb intriguing backups however montgomery isnt run mill rb hes potential 1000 rush 500 rec back almost 2020 id like extend reasonable price,0.4472,0.13999999999999999,0.5871999999999999,True
98,1559295263499485185,2022-08-15 21:45:35+00:00,marissaegloff,Since there are 24 days until football season kicks off .. I will everyday do one or two chains of the best accounts to follow for each @NFL team …. Today we will do one for @ChicagoBears!! GO!!! #bears,['bears'],15,0,"[User(username='NFL', id=19426551, displayname='NFL', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ChicagoBears', id=47964412, displayname='Chicago Bears', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,since 24 days football season kicks everyday one two chains best accounts follow team today one go,0.6369,0.4,1.0369000000000002,True
99,1559295126257762318,2022-08-15 21:45:03+00:00,BearsViews,"Bears LB Roquan Smith makes top 100 list, continues 'hold-in' #Bears #ChicagoBears #BearsNation #DaBears https://t.co/wPG0Mxco2u","['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",0,1,,,bears lb roquan smith makes top 100 list continues hold,0.2023,0.5,0.7023,True
101,1559294110082781185,2022-08-15 21:41:00+00:00,BearsViews,"Trey Lance, Jalen Hurts fire up; Justin Fields, Matt Ryan on ice: NFL preseason Week 1 reactions &amp; overreactions #Bears #ChicagoBears #BearsNation #DaBears https://t.co/XGJMK6BcAX","['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",0,0,,,trey lance jalen hurts fire justin fields matt ryan ice nfl preseason week 1 reactions amp overreactions,-0.6705,0.0,-0.6705,False
102,1559293791147888640,2022-08-15 21:39:44+00:00,RobinByrd3,"@CourtneyRCronin Whenever you hear about athletes representing themselves or have some so called financial advisor overseeing their finances or career, the situation usually doesn’t end well. There are countless examples of athletes getting swindled out of money and hurt career wise. #Bears",['Bears'],1,0,"[User(username='CourtneyRCronin', id=18917401, displayname='Courtney Cronin', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,whenever hear athletes representing called financial advisor overseeing finances career situation usually end well countless examples athletes getting swindled money hurt career wise,0.2023,0.11249999999999999,0.31479999999999997,True
103,1559293592241414146,2022-08-15 21:38:57+00:00,bluegrasskings,Riiiiight @lukegetsy you a Do better in the trenches 📌 we can send you some 👀's up to the next to give you be birds eye view to send info bad to ya #bears https://t.co/RvBgmxPYm0,['bears'],0,0,"[User(username='lukegetsy', id=1129879580, displayname='Coach Luke Getsy', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,riiiiight better trenches send next give birds eye view send info bad ya,-0.1531,-0.06666666666666661,-0.2197666666666666,False
104,1559292350295334914,2022-08-15 21:34:01+00:00,BearsViews,Roquan Smith Cracks the NFL Top 100 #Bears #ChicagoBears #BearsNation #DaBears https://t.co/BPHMFVoRIu,"['Bears', 'ChicagoBears', 'BearsNation', 'DaBears']",0,0,,,roquan smith cracks nfl top 100,0.2023,0.5,0.7023,True
105,1559292022422388737,2022-08-15 21:32:43+00:00,bluegrasskings,Any offensive pieces you feel we can use from ya ole team then add um go the crew @lukegetsy 👀🤔😉😃🤗 #bears plus we gone find 2-3 yards after teams start cutting rosters down https://t.co/plbWuQ0EHl,['bears'],0,0,"[User(username='lukegetsy', id=1129879580, displayname='Coach Luke Getsy', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,offensive pieces feel use ya ole team add um go crew plus gone find 2 3 yards teams start cutting rosters,-0.5423,-0.6,-1.1423,False
